token,name,symbol,label
0x3e8c0bf1d1adde57bff1870d4795d377a3b38f06,Polkastarter,POLS,1
0x3e93c461beface2a0c2d84b8a799ac9dafe05794,Galaxy Network,GNK,1
0x3e9af177aeda7d3281654beb50d1d5f7204dafd4,speedfinance.org,SPFI,1
0x3e9bc21c9b189c09df3ef1b824798658d5011937,Linear Token,LINA,0
0x3ea6319de48511b2b63100fdc909120865fb8677,Partner wallet,PAR,1
0x3ec05bdcb7878d3a3fefcd2e5d988deff496fc99,uDrop Finance,UFI,1
0x3ec1d689b05e5abdaf42bef589fbc463719fdb0a,yfuni.finance,YFUNI,1
0x3ec395aeef7bdcff2191dae4fa176097e032e45f,MOONYIELD FINANCE,MOONYIELD,1
0x3ed543b3d333a5f54a02d165ad1d127a0f9c3da0,RISE,RISE,1
0x3ed73c1d4a7a9fef95d5812de2227acb4210c77a,https://stakingfacilities.com,STAKE,1
0x3edb55b17b26a6372bf97131fd610c566f6e28dd,Ã£__£Æ_£â_µÃ£â_,Ã£__£Æ_£â_µÃ£â_,1
0x3ede5113eb3002279985ce40adead12bba58efa0,Sp8de.com,SPX,1
0x3ee07967aad4974db0a19b2d1e12764e33ca82f1,MNC,MNC,1
0x3ee13a7ff33578e979e934f9298375225e6634e3,certik.foundation,CTK,1
0x3eee07d48dab5ba20e414fcefd9d1a0fa92e1bda,OWL Token,OWL,1
0x3efe03c53f94b65099dff79b7ca5abf37a0b028c,Finance,FI,1
0x3f0f4972fb47ffa6ddbf1514ff49001df8a6ade8,YieldWars,WAR,1
0x3f164a731d8e763262a78e526c6517523403eefa,QuickDex Protocol,QDP,1
0x3f17dd476faf0a4855572f0b6ed5115d9bba22ad,WIBSON,WIB,0
0x3f1898a261cf4ddc1397dfde4aada98d14adee02,FarmFinance,FARM,1
0x3f24cee66177933eeb6467ac166f0deda4400c59,fompound.com,FOMP,1
0x3f27f3aa93b4a72a6d89042542b04350caf86a5b,Serum,SRM,1
0x3f344c88d823f180fb8b44a3c7cfc4edc92dfa35,Dswap Token,Dswap,0
0x3f3d71c19ee933caacc419f102f22d74d2cd32f6,Gold Hoe,Hoe,1
0x3f4a0b4314c022d61255ae01d1ad5fa582cea0d9,Archangel,ARCH,1
0x3f53a2f6c5a0c34c70856b529d0a0a10cd6bf407,yfi.mobi,YFIM,1
0x3f53e2edabf11fb7ce4b1c82164a4fed433704e7,Bifrost,BFC,1
0x3f61edb521b15ba38398098f48e78cbd5c8d1884,HoloToken,HLCST,1
0x3f6236e400d62d9d7bd7afb0d675a32af46b9066,iEtheum,iEth,1
0x3f633c775f40c50cb33bb42b5599a302956a6a70,DreamSwap,DREAM,1
0x3f67192e28776418c6d0ee1b44a6f75f1cb2367b,Swingby,SWINGBY,1
0x3f69c6ae5e3635d94224258d5fcb2dbee0e2dd33,pancakeswap.finance,CAKE,1
0x3f76e0dab24505d4f16def2958f1bfa664b186ad,ETHEREUM X,ETH,1
0x3f80688bbdc505f801bdbf02eeda3d38d2a0cb23,Eminence SNX,eSNX,1
0x3f84c4184b35c488f7fe4a12469610c9b1cb03c9,PoolStake,PSK,0
0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2,Fireball,FIRE,0
0x3f9129ca98681360e6ece8a03ef4f3bfd6e17499,PIK,PIK,1
0x3f9270b2c277c78e747f2d368694813d99b10ba8,CTK,Certik.foundation,1
0x3f930e2bd1773c685d6b84d6890ea62e9918f239,Tsunami,NAMI,1
0x3fa32e9677d191e38ae52a3fcb4a38bd6e7c37f0,iceburnfinance.com,IBURN,1
0x3fa3730ee080b65923c0c2ae06817ca1b92fc225,interfacecoin,IFC,1
0x3fba87fb199ef5e12514472c32c07e38924695c2,Biden.Finance,biden.finance,1
0x3fc49463a3976d09e7ce08d30a395bc7e1680a80,NEAR Protocol,NEAR,1
0x3fe7940616e5bc47b0775a0dccf6237893353bb4,IdleDAI v4 [Best yield],idleDAIYield,0
0x3fe9c744bd6b59511b4b39fa669f9d259252bacd,Super Stake,SUPER,1
0x3fec71354fab37d4c9fb278aeb8d1e59a9493126,Surf.Finance,SURF,1
0x3ff73dd13f97e6b53fc74972219e4729f81b656f,classic.hippo-finance.com,HIPPO,1
0x400b1d8a7dd8c471026b2c8cbe1062b27d120538,Limestone,LIMEX,0
0x400dea1edecbad5baf2a2d8f955b26512c097eeb,LinkFi.ai,LFI,1
0x40118f515911f264b46eea4f445d97dd43093c25,DefiDollar,DUSD,1
0x40181862dabe0651dd4aa0ae29bd7c9b48eb6559,CatToken,CAT,1
0x401fd65efb9dfa1f7a12ddcc62ee78e3e8b3c96c,WEMIX TOKEN,WEMIX,1
0x4021c3b1f29ade0174cc21b0eeb5c3b20c61f0bf,LARP,LARP,1
0x40275339489d422a81bc64e2c8c8d5548a000b0f,UniLayer Token @ UniLayer.App,LAYER,1
0x40284109c3309a7c3439111bfd93bf5e0fbb706c,MOTIV Protocol,MOV,0
0x4037d91dd4d7c4fbe7833e20c57efdcee2154974,AntiCream,XCREAM,1
0x404a0fe7852d82bba4bebb015f5aff5e058cfb75,Capital.finance,$CAP,1
0x404cdd58f57589c42daedc33a08fe1b50b7a14c0,ENA.finance,ENA,1
0x405784ab6f7845526eb4d57099c2582e28b31dcf,MINI token,MINI,1
0x406680d991f8d119dd7050eb6148624f76fbedc0,HYVE.works,HYVE,1
0x4081742688be61c37d3461e13e3fdf3ce80dbad4,jam.finance,TJM,1
0x408b75131e4bcac7f9955a38658b5cb7f810f037,Decraft Finance,CRAFT,1
0x408e41876cccdc0f92210600ef50372656052a38,Republic Token,REN,0
0x4092678e4e78230f46a1534c0fbc8fa39780892b,OCoin,OCN,0
0x40938949687e76f6c7cd4d3e8c081b0fc4aa9851,Ketamine finance,KET,1
0x409ff99dc752e53e16cde354645cfaf0410a874a,USDT,USDT,1
0x40adfc7c23c22cc06f94f199a4750d7196f46fbe,Coinchase Token,CCH,0
0x40b92fce37cefa03baf7603e7913c1d34dd1a4ec,YeaFinance,YEA,0
0x40bbd0257dc059c19be4b9685c5106cf9e017993,ETHEREUM FINANCE,ETF,1
0x40bc1c9a28c820c2023e626a30be618dd44374ce,ORO Token,ORO,1
0x40bf25d724a536f8449492b56ce7b9778e9e736d,Wink.Finance,WINK,1
0x40c190fd64888e55a4206ee10f9d39d744237fe7,SPICE,SPICE,1
0x40cc172d768a03bc38d4dfd6c898ffead59a570d,HANA.Finance,HANA,1
0x40d52577830e01aaefa80659aa90ee8b34685f4e,Bilaxy Token,BIA,0
0x40d8515cf49874c16cb3d1245d243c0078d114ec,Keep2rV1,KP2R,1
0x40dc675a5acd55adc011aff6d1b64ec652afb01e,Wings @ wings.ai,WINGS,1
0x40e7705254494a7e61d5b7c86da50225ddc3daae,yplutus.finance,yPLT,0
0x40ea466ed4362fb7606be9a83b9b6ce7df0a4a0a,terra.money,UST,1
0x40f8b7a82b6355d26546d363ce9c12ce104cf0ce,GLOBALTRUSTFUND Token,GTF,0
0x40fd72257597aa14c7231a7b1aaa29fce868f677,Sora Token,XOR,0
0x4103b7410924ef9131963efef79b3a011f81984c,SKALE,SKL,1
0x41051f7d8e618d53fb560a4a44511144a54bf71c,DSWAP,DERISWAP,1
0x410e731c2970dce3add351064acf5ce9e33fdbf0,Onbuff Token,ONIT,0
0x41104912c803e59168de72f69e8efacc24c672b0,NFTfi.com,NFTFI,1
0x411052bf0883bc2221c93fbc955ab1af83c8caba,SemperFi,SmFI,1
0x4116623495a7b406f786c081c402e423cdbfaf73,yStake,YSII,1
0x41173efafc8ee76f8ba1589531aca5e4f1297e6c, , ,1
0x4126cd50e36348f7a7dfc5998394e90d3e471baf,TrustSwap - trustswap.net,SWAP,1
0x412d397ddca07d753e3e0c61e367fb1b474b3e7d,8X8 Protocol,EXE,0
0x4133a9dfb89e1bcee717146cfe7fb0c68ae1930b,Yea.Finance,YEA,1
0x41343dfff9649f2d164980e3aa007d56d5e1f91b,PATA Finance,PATA,1
0x41349e0c8979d81e4a9c41b54466ad75bd647112,The Sandbox,SAND,1
0x4137484547c8b4ff100afbfac413d3db9b7152b8,Bonded Finance,BOND,1
0x413d5891ed2f20e1aef1b6dea9b5d3280bb47224,PowerTrade,PTF,1
0x414726daa21e635877990c2c26f8fcfe22379c89,Woo Trade @ woo.network,WOO,1
0x4149195911eb592307d9acb08ac6a5de08b8717d,Epic Cash,EPIC,1
0x41509f84c64bc3af71f616f3b5075974eb1b8bc2,AOTcoin,AOT,1
0x4156d3342d5c385a87d264f90653733592000581,Salt,SALT,0
0x415a1aede632ab788a89b785a03c6cb98497be64,HELIX,HLX,0
0x415cc49b67ef47064b5ffe1c4bdaeb23da53d3a4,TOKYO HOT,TOKYO,1
0x4161725d019690a3e0de50f6be67b07a86a9fae1,TokenPocket Token,TPT,0
0x41656ad5d19be95f1e155269721d41ea7ee34178,S1 Protocol,S1,1
0x417d6feeae8b2fcb73d14d64be7f192e49431978,SKILLCOIN,SKILL,0
0x4182e9a619ebdbb2857cc080eb741b5468712e56,Filecoin,FIL,1
0x41870c93bc97221a741f955586bef5cfcfa186fa,UNI,UNI,1
0x4194155e4902e520bf907dfec26728a1d6fef002,Number Go Up,GOUP,1
0x4196bdd4d6258dadfb2f659c4426a25e1960f1b6,The Sandbox,SAND,1
0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,Dragon,DRGN,0
0x419d0d8bdd9af5e606ae2232ed285aff190e711b,FunFair,FUN,0
0x419d48ffc4cf75ecaf4f87322eecccc386a17c53,SAM,samczsun the chad,1
0x41a0feea8eb62b98e91bd21bf5fa8b5fb8c0f7d9,HYVE.works,HYVE,1
0x41a4d83dd3014d403dadfd2d8243c3ba66342f4f,YFIN STAKE,YFIN,1
0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2,XinFin XDCE,XDCE,0
0x41ad4093349c8a60de591a3c37dcd184558eaae3,Bitcoin&Company Network,BITN,0
0x41b031ab39bd6f79f753430f2e33e19ff74fa135,Meta Network,META,1
0x41b0325f8f54e52adc6723122e59c34088a607d7,UniStake,UNISTAKE,1
0x41b3f18c6384dc9a39c33afeca60d9b8e61eaa9f,NOAH DECENTRALIZED STATE COIN,NOAHP,0
0x41bbedd7286daab5910a1f15d12cbda839852bd7,Wrapped Mirror MSFT Token,mMSFT,0
0x41bc0913ed789428e107c4ea9ed007815c5a8230,kompass,KOMP,0
0x41bed74435795e344e2966e45a46e42c35f52dea,Ecofi.io,ECO,1
0x41bff26b0ba49b29c71faae9d6b4d2614f46f5a5,Paypal,PYPL,1
0x41cb82934a671f52379a96af034674945ff03d3b,SNX token,SNX,1
0x41d4e9880d6ae03f6e152a52afc3ecf82063a08b,Ammunition,AMMO,0
0x41d8fe9abafd299177a6931a2edff20c53c5d369,Enterprise Information Portal,EIP,1
0x41d9283b4197ab3e80bffb698add02f8a547d97f,Tachyon Decentralized VPN,IPX,1
0x41dbecc1cdc5517c6f76f6a6e836adbee2754de3,MedToken,MTN,0
0x41dd1ad731108e81fe46324b59df4e5545366443,Link3D https://link3d.io/,Link3D,1
0x41e5560054824ea6b0732e656e3ad64e20e94e45,Civic,CVC,0
0x41e9fb94640bb8b3c766f1108ee102849fc2e358,Curve DAO Token,CRV,1
0x4202d268f6670ce110ca7ad1b9b4c0d3f210f301,Alpha Link,ANK,1
0x420412e765bfa6d85aaac94b4f7b708c89be2e2b,BRZ,BRZ,0
0x4208d8d500b1643dca98dd27ba6c0060bca311c5,REBASE,REBASE,0
0x420ab548b18911717ed7c4ccbf46371ea758458c,NOODLE.Finance,NOODLE,0
0x42107cc0565303171a77e2d7a7e4e75ebe436aea,Blockparty,BLC,1
0x42123673c24ef89fdfacc51cefcaa87fe8e8c8de,Luxury Auto Coin,LAT,1
0x421bec905240b252eae78ebd59484158a3c28b8d,FILECOIN,FILE,1
0x422252b656bcb93f2c3823737bf0bea0da5b02ab,LARP,LARP,0
0x4225767ae341c2bc7ba90f70ba50e6eb4107c6af,swerve.fi,SWRV,1
0x4226a6fa37d7261d6474796a7b00fe927aae0bf3,GameSwap,GSWAP,1
0x422b727f3d39f655fa71cf9510c4ae5f7c13f5c9,Hot Potato,HOTP,0
0x42300ac4370f16390793f148744cfc6b8460747d,RCore.finance,RCORE,1
0x42382f39e7c9f1add5fa5f0c6e24aa62f50be3b3,ZOM,ZOM,0
0x4241b1f704a5bd10f31e0d696c2ca678b9853bf6,BasePa,PABA,1
0x425483a4c92e2bc1fa99630839bbb563c21dfeaa,SSL,SSL,1
0x425b683665c9e8c63ad3861e22cb6c7ece43fccc,Milli.Finance,LMFI,1
0x426ca1ea2406c07d75db9585f22781c096e3d0e0,Minereum,MNE,0
0x426fc8be95573230f6e6bc4af91873f0c67b21b4,BlackPearl Token,BPLC,0
0x42726d074bba68ccc15200442b72afa2d495a783,Isik Coin,ISIKC,0
0x4273a7fc90ad07abc036e018c2e54575190179fd,Shake  The  Coin,SKTC,1
0x427d5ddc79490fdf91b3cddcc2729a995d1d6156,Coinbase Token,CBT,1
0x4283f614734aad8ac2eb0e3cd77d9d9b40b5f31a,fcore.finance,FCORE,1
0x42a4d5edd666ffa4b00eecebe6dfd57436365a20,YFX.Fund,YFX,1
0x42a9ef3c1484952609610d7a5cf173206eeb1dc9,TICKTOKSWAP,TICKTOKSWAP,1
0x42ae173e8390869b78811dd2e3a3340b3f0d4bb5,DGS,DGS,1
0x42be449d6f45e5cc845c08d4fa332d2901e3cf93,BTS loves ARMY,BTSandARMY,1
0x42c184e1152df45afe10cd9d8334b71e4705c04c,Huobi BCH,HBCH,1
0x42c9cba10243ae5ad5102f9370fed24eff6b7a5a,arweave,ar,1
0x42cbd5ebc546486ff5ee456990bd07f016c506a7,Soviet.Finance,hSOV,1
0x42d6622dece394b54999fbd73d108123806f6a18,SPANK,SPANK,0
0x42e3e76fa1eb2bedef4bda5225469282b56c333e,Conflux,CFX,1
0x42e8e6884ac25f9c2d02db9a47e53b86e96d5a40,SWAG.Finance,SWAG,1
0x43044f861ec040db59a7e324c40507addb673142,Cap,CAP,0
0x431242088129bf35334e96c6af680f1fcc6ce6da,Swipe,SXP,1
0x431ac730a2a0bdde26ca434c154c09dc63d4c845,BurnKP3R,BKP3R,1
0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,dForce,DF,0
0x431e57cddd59a1b7b41dbfe478a03d52b796175f,Meta,META,1
0x4326cdb743e01875c0017cc1b867fea42c034ac9,PlasmaPay,PPAY,1
0x4327365cdd2152654d13e4d76d5cd17ff9c71c7c,DefiPie,PIE,1
0x432c61cabe7e74ea16fb47c692b05a7aab596246,BullBank,BULL,1
0x432cd425944952aef13f18bb933e354a93780ba3,YAMv2,YAMV2,1
0x4338e27bc2b8241bc456774aef78cf16da4e666a,AAA,AAA,1
0x43392181481a8f122589800e12312510a86244f2,VERA,VERA,1
0x433d39b5501690e2a1402db38c0a6f8248481878,DigitalaxGenesis,MONA,1
0x433f4801c6822bfd3fbf4fd120a4c9ff21c7aaf7,IVAULT,ICORE,1
0x434941d3bfae2d2aa83a0e7aef4ce142cc433e20,SHIBA INU,SHIB,1
0x4353e8715b765be1a968bb5c3e938f0e4ba025d0,catswap.finance,CATs,1
0x4354972bb28448e1c0711b2be3ef22bd997286ce,Bankroll Vault,BVLT,1
0x4359e76802ec5f3aab564be2da31f403e181b437,yAERO,yAERO,1
0x435d0ca4d455209dc9b53f09acdb8d5d761df423,ZIGZAG,ZAG,1
0x436287d475ba6035514e9e958ea7af5dcb514cd6,DexTrust.org,DETS,1
0x4363ffc0d66cab07186e2a3856d4619cd21b69cf,Aegis.finance,AGS,1
0x43661975bd031a4bbeba1162b02a7d70c6cf61c8,Ã§Â»Â´Ã§_°Â¹Ã§â_¸Ã¦â_ï¿,VTC,1
0x437084add928acf285c410fd25f6942007423329,Local.com,LOCAL,1
0x4375041cd420b6e86fd7eaf18b2ed8bbcdbf1927,Coer.finance,COER,1
0x438691e8d9098dce98286cbc1c307e660cf0bbd8,Be.fan,BFAN,0
0x438f5ee9a631dfc05509942ce6a88a272113c17f,Ethverse Token,ETHV,1
0x438f8b385524820da4597b5c98358d8e7c43649b,Base Protocol,BASE,1
0x439085351792e2e3dfda5dbc0b766b6cc5fd8368,NativeCoin,N8V,1
0x43a6b3d1f806ee3ad0b58d5c4133c479132254ac,SINGULARDTV,SDTV,1
0x43b45ad7a3b5fa684b8a8c9f84fa821fc16a2579,Burner Token,BRNR,0
0x43bfd28cf9fd6633ba2f6310f3c7f6545e2534be,GES,GES,1
0x43d6d7586254b80ce9229068987850ed6047b1ad,Yearn Finance Core,YCORE,1
0x43d9b1024f05a16b16c9ec60c46ea06533b8a03f,conflux.finance,CFX,1
0x43da623816e6249cdd8462a426d8fce9164dfd8c,CertiK,CTK,1
0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,DODO bird,DODO,0
0x43e5f786619b95b5ceda79c125600239c46d9258,PlayDapp,PLAY,1
0x43f26b9ff0adcac301c864730c71f7f096b0d5ee,Zenfuse,ZEFU,1
0x43fa5834b4e87ab2417a798048d84dd1c9ce62da,StaFI,FIS,1
0x43fd7cb45d7fa46ac34c3b21aa8de64082f09751,YearnFarming.Finance,YFFI,1
0x43fdbd71b4291cc4de3f4e3607cad65d1e20474b,CUREO,CUREO,1
0x44001a5656baafa5a3359ced8fa38e150a71eea2,vn.finance,VFI,0
0x441761326490cacf7af299725b6292597ee822c2,UNFI,UNFI,0
0x441ba68cb5b12a4ce9481bb862c8f30961d762f3,FMPL,FMPL,1
0x44217561cbffb2a22f1d9e996986613fa3e8d9ce,Bing.Finance,Bing,1
0x442dd7583cf8d3e14a3ac260c3dfbda38c46ad84,Vita Media,VITA,1
0x4437131bde46893d82eb9622578a5909c8d1849c,VIDYA,VIDYA,1
0x4439257a87688c249b5ac1d7207be76062747b6d,conflux.finance,CFX,1
0x4442556a08a841227bef04c67a7ba7acf01b6fc8,Monarch Token,MT,0
0x444997b7e7fc830e20089afea3078cd518fcf2a2,EWO Token,EWO,0
0x4449fb54c701831f6ddee007fd46d4edc4778534,StakerDAO,STKR,1
0x4455cb71a4c80536db0fd27a42c84462accda149,HYVE.works,HYVE,1
0x445f51299ef3307dbd75036dd896565f5b4bf7a5,V-ID Token,VIDT,0
0x445f62e8c81cec3f70eeeff405e0c1e1599c4e23,QCore.Finance,QCORE,1
0x4468ca9c19935ad38f5de3e4300a946da31c6f34,CoFi Token,CoFi,1
0x446c9033e7516d820cc9a2ce2d0b7328b579406f,Healthcare Administration Token,SOLVE,0
0x4470bb87d77b963a013db939be332f927f2b992e,AdEx,ADX,0
0x44727edbc10de4394e0fafac4a898917b1421447,EasyFi,EASY,1
0x4481a9c4025d0d35213149ae7aa26f2be038bc23,Curve Finance,CFI,1
0x4486bec9e151d7fcd0f0bf2fa21a4236fa4da13b,GROM,GR,1
0x449be56720ed4c3ac9310d3af4429a960b74a9a0,Cream,CREAM,1
0x44ab2cee66be2e9deb11a036abe99797d4467ac0,YFV.Finance,YFV,1
0x44aeec06a209792a0cd156cbf8b49fbe12f7c1a6,Ethereum Stake,ETHYS,1
0x44c1dd692090d1499a67be2681abae3387b06b03,Filecoin,FC,1
0x44c368cc8af3f71fcb79de2996a1f37b69c796a0,Compound Stake,COMPst,1
0x44e2ca91cea1147f1b503e669f06cd11fb0c5490,CoinMetro Token,XCM,0
0x44ea84a85616f8e9cd719fc843de31d852ad7240,NO Donald Trump,nTrump,0
0x44f350bf283d26c77110fe2e1e9a3f851b4ad644,AhoY project,AHOY,1
0x44f3ef76b4f277e6c78c9d363ffd18a34a761940,BTC  ,æ¯__å¸,1
0x44f428ce42c76dc1e19755b0ca763c89706321bf,XCore,XCore,1
0x44f588aeeb8c44471439d1270b3603c66a9262f1,SnipCoin,SNIP,0
0x45080a6531d671ddff20db42f93792a489685e32,Finance.Vote Token,FVT,0
0x4508c6ffea75dd3a0929e6ee98f58d739d78fc10,Orb Finance 2nd Generation,ORBV2,1
0x4516ff83b78d9b44d502bf69aec16c23039661ac,MilkSwap,MiLK,1
0x45245bc59219eeaaf6cd3f382e078a461ff9de7b,"""BANKEX"" project utility token",BKX,0
0x454561255c30d2b8e57d6d7da730581f84698b2e,Rubic @ rubic.finance,RBC,1
0x4551cb274c0d8b5d58aa608f46a65d99cee958a5,StakerDAO,STKR8,1
0x455246e74d8be777fc96eedbe1be5d375378918c,leafdefi.finance,LAF,1
0x456ae45c0ce901e2e7c99c0718031cec0a7a59ff,Vision Network,VSN,0
0x4572055e85b4286a0d7a7cbd746ee9c05f427c8a,Keep3r,KPR,1
0x4574562e9310a94f9ca962bd23168d8a06875b1a,TROY,TROY,0
0x4575f41308ec1483f3d399aa9a2826d74da13deb,Orchid,OXT,0
0x4576fd9a84db45b2774a3ce65724d11d45e828d8,UniLend.Finance,UFT,1
0x457775fdc8f04a24b95e51da927d6039c83d8074,Secret,SEC,1
0x4577940b7cb25d26a9d978d5cd7cea67e1a7c25a,Tether v2,USDT.v2,1
0x4579c8abf88bdc09cb3b9ce5e0433ff2a983b1a9,Hedget Finance,HGET,1
0x45804880de22913dafe09f4980848ece6ecbaf78,Paxos Gold,PAXG,0
0x45813f03202ff1c16a420c14a241a63572ce4613,Mars,Mars,1
0x458b152b9fd296f5f9b84b54129eed5b57d66407,yrr.finance,YRR,1
0x459086f2376525bdceba5bdda135e4e9d3fef5bf,renBCH,renBCH,0
0x459270c0aea102a792332b13999b2fd7974e7000,Unicore @ UVault.Finance,UNICORE,1
0x4595ddf58c72792d5013d47ce4ea66635b15daaf,buildit.network,FORGE,1
0x45a9110af6d6d867b3f7e205c2cf718a17cce65f,YEE.Finance,YEE,1
0x45af324f53a8d7da1752dad74adc1748126d7978,MyTV Token,MYTV,0
0x45b8790ec51a1baba777ad374d2cb95669a09bc6,Predictr.club,PDCT,1
0x45c05833e68a6a10e6e4559e0a97ff893fa4aae2,SURFV2,SURFV2,1
0x45cd0d12e7378670d4b13ae0d8d6181d2370ae12,Geeq,$GEEQ,1
0x45d5369aefb7da4fbb12f8c9958a571736387655,JunkFood.Farm,JUNK,1
0x45e72d39d7c6e0c96e067180a1e28d04c0fe318f,BOND ,BOND,1
0x45f24baeef268bb6d63aee5129015d69702bcdfa,YFValue,YFV,0
0x45fed6aa8aee87e4b7b19b3c6efbc8c520f77601,Soft YFI,sYFI,1
0x460bd4e899cceb77da04f83d0b2386217d19a255,Keep3rV1,KPRv1,1
0x46118dc4e734a99d3528c21c7accac3f754686b6,ChainGames.io,CHAIN,1
0x461adb04ef357b638e486a4133b4b9869e0d79cc,BitGo,PAYPL,1
0x46205f785e139d13d5d280c2202d97f2bc3262e9,HYVE.works,HYVE,1
0x462d8ffe30b79c16e108b62ec0a91032a2e5dd8c,Spectre Token,SPEC,1
0x462edaa6c1339f98bcb59582af782326603df5f2,NTerprise,NTER,0
0x4639cd8cd52ec1cf2e496a606ce28d8afb1c792f,CBDAO,BREE,0
0x464dc0ec96f71d1b42a1d6b7b51954a6a356dda9,ethereumyield.farm,ETHY,1
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,Kryll,KRL,0
0x46509e19026a2635ba265da24ebe5ed01d3d0393,Geeq,GEEQ,1
0x4662f7009514cd4a4707bfdd22e2c3b74f51fc74,Kalashnikova Token,AK47,1
0x466303ca8cdb72a8633bf09553a83d1888905a85,PRIA,PRIA,1
0x4666725a20a64728b543006a34cf6f728b78817b,PUMPANOMICS @ pumpanomics.wixsite.com/index,PUMP,1
0x466912baa9430a4a460b141ee8c580d817441449,Ocbtoken - Blockmax,OCB,0
0x46748562491a7abd1f43931c51cfd79bec2290ca,Avocado Finance,Avocado,1
0x4674ea3e191f527b7848c50bc80acc9c0afd292e,yearn.finance 2.0,YFI2,1
0x467bccd9d29f223bce8043b84e8c8b282827790f,Telcoin,TEL,0
0x468ab3b1f63a1c14b361bc367c3cc92277588da1,YELD,YELD,0
0x4690c2a0b34c00c1615a7487ac5ca91ba822673b,DexTrust.org,DETS,1
0x4690d8f53e0d367f5b68f7f571e6eb4b72d39ace,WinPlay Token,WNRZ,0
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,Wootrade Network,WOO,0
0x469e66e06fec34839e5eb1273ba85a119b8d702f,Degov,DEGOV,0
0x469eda64aed3a3ad6f868c44564291aa415cb1d9,FLUX,FLUX,0
0x46af38453fbeda7dbf6514e783fba3b6fbb9c740,Howdoo,uDoo,1
0x46c8cb24d8141e6b8f9f94308fb16cfc808cc239,THE SERUM TOKEN,SRM,1
0x46d473a0b3eeec9f55fade641bc576d5bc0b2246,SurfEx,SURF,1
0x46e80e7a2fc48d666fecc789888b2614f6a83c66,smartcredit.io,SMARTCREDIT,1
0x46ec73580b379ac90f74c157dae3927889492ac8,Keep3erV1,KP3R,1
0x46ee7d0e5080b0fe3d16701c0dbbc6916e3c77c5,COINWAYCOIN,CAN,0
0x46f848ed5b77fc438ec8dee2b759617e21257e84,CUBE,CUBE,1
0x47005cdb3a37baa6731077dd02d4cb4ceb13067c,Keep5r,KP5R,1
0x4702f896577398759d5ec8115c20f99a73174781,E-RADIX,eXRD,1
0x4715c54fdffd62e7d3ab2628731ddd451d8d6ce0,Lattice.Exchange,LTX,1
0x471a6229830cf6bafa13091e2a2ed67b591d4893,kNetwork Oracle,KNOC,0
0x472d9e6380de7891ad7cb1160c8aaf0e65fc42da,UniMex.Finance,UMEX,1
0x4730fb1463a6f1f44aeb45f6c5c422427f37f4d0,The 4th Pillar Token,FOUR,0
0x47337f27412f593af094af59ea2438906cad091d,TriLLStimLusCheck,HIGH,1
0x474662674723f2dd67b110808082471945382826,thegraph.com,GRT,1
0x474cec07fc78d07ee9bbbb7ac431c8f07d88d046,LIEN,LIEN,1
0x47512b788d4daea33a582238069bddd36d020d64,avastars.io ,AKA,1
0x475270cfc35f63389358af06c33207a8d6ef1136,Warren Buffett,WBT,1
0x475b921c7850e8670403dd20ceec29d2c40b5ebd,WeHateScammers,WHS,1
0x475d8f21e2d53cb64746d46a31431c6e62615f57,Yearn Farm Journey,YFJ,1
0x47632da9227e322eda59f9e7691eacc6430ac87c,YFIBusiness.Finance,YFIB,0
0x476618aad252d12b56ca04faab6e537c4e8400aa,Flamingo,FLM,1
0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,Serum,SRM,0
0x476defbb90b9a6c10922056f4d3923cd72bc14bf,LYNC Network,LYNC,1
0x4779ab7e5cd8dadf2c64879c9055a06d6ece985f,api3.org,API3,1
0x477b466750c31c890db3208816d60c8585be7f0e,Wrapped Ether,WETH,1
0x47826db3ae15b6eb24e797d8bc3b91aa79e4da2d,DUSK,DUSK,1
0x478340c992c4198aa328ac05212e557bb93ff30a,MANTRA DAO,OM,1
0x478726889f5ee760b36584a7ced47eb1c7afafc9,Unifi Protocol DAO,UNFI,1
0x4789725a69e173e024772e764a9f6613ba6a7c7a,Corn Token,CORN,1
0x478e98a2c76bdc0336a15e1409be77968119ec72,JMSwap,JMS,1
0x478fdb2b86a8a4c6eccf000e3aa5a440a37148f5,Keep3r Network,KPR,1
0x4790f605cbdba5fce4f209868b5a05b3bff7272c,HubToken,HUB,0
0x47935edfb3cdd358c50f6c0add1cc24662e30f5f,SUP8EME Token,SUP8EME,0
0x47a60748de6dbd8dce3991adc5751ce0f32279dc,ClbrToken,CLBR,0
0x47a9fae7cbd936c1a550132184fc7639f3c26c1a,UniPump,UNP,1
0x47af2006ceac6d5988548054f9edffb8e4ce2ab6,BlueWhale,BLW,1
0x47b06bc5b86bd006128026ccfd08f53816c9af53,HEXT TOKEN,HEXT,1
0x47b28f365bf4cb38db4b6356864bde7bc4b35129,FNB Token,FNB,0
0x47b4df272ef96b85a9a1ac4713f0286142a26672,M Chain,M,1
0x47b6468bd53831e953441b961401b3acece369a7,Xunjie APP,XAPP,1
